"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,KB,KB,GB/s,,,,
324.785969,330.371000,450,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [589]"
325.118740,38.817000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [599]"
325.161109,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
325.182997,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
325.221429,501.381000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [622]"
325.725690,509.796000,450,1,1,512,1,1,20,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad2(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*) [639]"
326.239518,219.362000,450,1,1,512,1,1,10,0,0.000000,,,"GeForce GT 630 (0)","1","7","prepare(long, float*, float*, float*) [646]"
326.463264,332.643000,450,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [655]"
326.798307,39.104000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [665]"
326.840995,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
326.862371,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
326.900580,500.228000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [688]"
327.403720,510.245000,450,1,1,512,1,1,20,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad2(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*) [705]"
327.917965,220.130000,450,1,1,512,1,1,10,0,0.000000,,,"GeForce GT 630 (0)","1","7","prepare(long, float*, float*, float*) [712]"
328.141199,332.258000,450,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [721]"
328.475921,39.905000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [731]"
328.519410,1.888000,,,,,,,,,,3.906250e-03,1.973141e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
328.540754,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
328.579250,496.581000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [754]"
329.078711,508.804000,450,1,1,512,1,1,20,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad2(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*) [771]"
329.591003,219.490000,450,1,1,512,1,1,10,0,0.000000,,,"GeForce GT 630 (0)","1","7","prepare(long, float*, float*, float*) [778]"
329.814397,331.395000,450,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [787]"
330.148288,38.784000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [797]"
330.190624,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
330.213249,1.888000,,,,,,,,,,3.906250e-03,1.973141e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
330.252321,497.668000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [820]"
330.752837,514.085000,450,1,1,512,1,1,20,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad2(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*) [837]"
331.270538,210.690000,450,1,1,512,1,1,10,0,0.000000,,,"GeForce GT 630 (0)","1","7","prepare(long, float*, float*, float*) [844]"
331.485516,332.675000,450,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [853]"
331.820655,38.880000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [863]"
331.863087,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
331.884815,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
331.922863,496.805000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [886]"
332.422516,493.636000,450,1,1,512,1,1,20,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad2(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*) [903]"
332.919288,209.858000,450,1,1,512,1,1,10,0,0.000000,,,"GeForce GT 630 (0)","1","7","prepare(long, float*, float*, float*) [910]"
333.133370,330.851000,450,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [919]"
333.466717,38.944000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [929]"
333.509245,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
333.531581,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
333.570174,497.348000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [952]"
334.070370,487.396000,450,1,1,512,1,1,20,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad2(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*) [969]"
334.561222,222.146000,450,1,1,512,1,1,10,0,0.000000,,,"GeForce GT 630 (0)","1","7","prepare(long, float*, float*, float*) [976]"
334.786952,331.427000,450,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [985]"
335.120779,38.977000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [995]"
335.163340,1.888000,,,,,,,,,,3.906250e-03,1.973141e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
335.184716,1.824000,,,,,,,,,,3.906250e-03,2.042374e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
335.223404,496.229000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [1018]"
